"","Fips","Country","High School Graduation Rate","High School Graduates With College Intentions","Adequate Yearly Progress in Math","Adequate Yearly Progress in Reading","Classroom Language Barriers","Student-Computer Ratios","Student-Teacher Ratios","Teacher Education Levels","School District Property Tax Capacity","School District Property Tax Effort","Hospital Access","Nursing Home and Residential Care Access","Primary Medical Care Access","Dental Care Access","Uninsured Population","Teen Mothers","Low Birthweight Births","Young Children Living With a Single Parent","Young Children With All Parents in Labor Force","Juvenile Delinquency","Child Maltreatment","Poverty Rate","Low-Income Elderly Residents","Food Assistance Program Recipients","Family Investment Program (TANF)","Free and Reduced School Lunch","Income Inequality","Housing Affordability Index","Cost-Burdened Renter Households","Cost-Burdened Owner Households","Cultural and Environmental Organizations","Natural Amenities","Public Spending on Parks and Recreation","Access to Parks","Recreational Trails","Voting Rate","Census Participation Rate","Assets of Public Charities","Library Usage","Religious Adherence","Religious Diversity","Racial and Ethnic Diversity","Recent Immigrants","Political Party Imbalance","Cluster"
"55","19107","Keokuk",0.952380952380952,0.788819875776398,0.831989247311828,0.76043068640646,0.00212539851222104,1.21449864498645,12.7597122302158,0.136690647482014,1.20318414936647,0.73674704968524,2.37846066026068,16.3638093425935,2726.75,NA,0.118,81.5217391304348,0.0679347826086956,0.246616541353383,0.822,12.9924559932942,14.2497904442582,0.121,7.79727095516569,144.110275689223,13.4952766531714,0.32731137088204,0.3983,1.77492267428028,0.314503816793893,0.213524130190797,0.856245837693845,2.60915867944622,23.5538308816894,0.282465988012558,0,0.666499749624437,0.77,437.117845442282,4.73460721868365,0.42,NA,0.0209999999999999,0.000948047023132347,0.337841685649203,3
"56","19109","Kossuth",0.9375,0.856115107913669,0.771771771771772,0.721804511278195,0.00329722091380122,1.7960113960114,13.5521739130435,0.318840579710145,1.69964622918502,0.405356628512866,1.60844109888696,17.0494756482018,1968.25,51.7,0.098,54.3259557344064,0.0523138832997988,0.228,0.703,22.0199647680564,12.0375807398708,0.107,6.83709869203329,85.3642643034015,7.42864590121204,0.391427225624117,0.4485,1.7397271332849,0.345755693581781,0.142046494600037,1.11518582856162,2.05537806176784,70.1392792455187,0.404619442836003,0,0.752680067001675,0.76,1951.14597947519,10.0853191351211,0.894,62.9448645654489,0.027,0.000768147484316989,0.317819029683436,3
"57","19111","Lee",0.841397849462366,0.657060518731988,0.764112903225806,0.721129601613717,0.00116845180136319,3.50041724617524,14.6065902578797,0.33810888252149,0.783046435106667,1.22371439278149,4.8798170765713,13.4404104623278,1487.58333333333,33.9,0.113,122.050447518308,0.0748576078112286,0.386161757830762,0.757,35.8019904355693,25.3328163370816,0.155,6.92586179757595,193.559255411742,17.5758766880984,0.488802336903603,0.4011,1.86158305252492,0.38746838999719,0.16681455190772,0.910899187626643,4.73908413205538,47.856238648247,0.680999386537282,0.581941045189078,0.685222381635581,0.8,2394.41961202661,5.52426115674486,0.502,67.888920377466,0.0840000000000001,0.00566185083951581,0.443884261288908,3
"58","19113","Linn",0.865878516102731,0.801946677951756,0.800329579785773,0.736249399162261,0.0185078870390115,3.11967578159793,14.5644278606965,0.411276948590381,0.956984172276633,1.13572841259865,3.42760834366981,9.00930756630339,1195.09550561798,NA,0.086,69.3435005361611,0.0649350649350649,0.274344872209641,0.781,33.4064580687373,13.1432090212831,0.106,4.81425839934444,128.465593720244,11.6305534266936,0.330654200497553,0.4231,2.50961089354364,0.412833539292416,0.188142481472627,0.626501156738911,3.80191693290735,63.9376179695125,0.782611989054378,0.277739990510206,0.72682132383104,0.81,7191.65569608416,5.10641910597615,0.528,NA,0.107,0.0133802515106352,0.356420026073366,2
"59","19115","Louisa",0.818181818181818,0.755434782608696,0.674901185770751,0.603754940711462,0.0961313012895662,1.73672240802676,12.3551219512195,0.307317073170732,0.980058557627028,1.0178427507846,0,13.4363748133837,5939,NA,0.145,118.279569892473,0.0564516129032258,0.298145506419401,0.772,27.8279725334297,14.4560896277557,0.123,7.38216922203294,144.97251285689,10.9948572441922,0.524814380617429,0.3883,1.77513632262367,0.391242937853107,0.160232220609579,0.70255554579784,4.86687965921193,16.4445943666723,0.0412751383156231,0.369556705387898,0.588414992362825,0.69,278.834594071598,4.35294117647059,0.341,NA,0.182,0.022892190739461,0.358132229044695,4
"60","19117","Lucas",0.917293233082707,0.715384615384615,0.746987951807229,0.657487091222031,0.0767045454545455,2.69609375,13.7484848484848,0.222222222222222,0.692382152531152,1.38766665951996,2.80962013935716,12.4747134187458,1531.16666666667,NA,0.125,107.142857142857,0.0714285714285714,0.230072463768116,0.62,56.0975609756098,17.5609756097561,0.175,10.6323447118075,181.506849315069,15.6392694063927,0.529119318181818,0.4072,2.02389773990367,0.492154065620542,0.19620253164557,1.16130965760096,4.03620873269436,28.9217227287017,0.539784221173297,1.54826452084221,0.650372578241431,0.78,1708.39736633887,5.04133016627078,0.446,NA,0.02,0.02350072054096,0.375066406941739,3
"61","19119","Lyon",0.934210526315789,0.859154929577465,0.800747198007472,0.803482587064677,0.00834970530451866,2.9098981077147,14.0664335664336,0.146853146853147,1.25543572029636,0.630582209905931,2.15870822899577,15.801744236249,3778.33333333333,NA,0.119,27.8330019880716,0.0497017892644135,0.115490375802017,0.766,13.953488372093,7.75193798449612,0.09,1.78822826711891,60.3895551586289,4.59300842051544,0.283889980353635,0.3609,2.02851535904522,0.254237288135593,0.197019867549669,0.431741645799154,2.03407880724175,48.3843245101409,0.366721353941801,0,0.771448663853727,0.77,990.464267352185,6.58696240194752,0.871,NA,0.027,0.00155453838846187,0.67531017369727,3
"62","19121","Madison",0.953389830508475,0.733050847457627,0.801914580265096,0.775570272259014,0.00531600708800945,1.56072300928188,13.8111111111111,0.230769230769231,0.808597727552763,1.52555829231203,1.59448944447988,14.4779641558773,1772.11111111111,NA,0.091,59.4594594594595,0.0684684684684685,0.145950280673617,0.769,16.4648910411622,11.3801452784504,0.087,4.55675227837614,88.2202631915166,6.89919509390571,0.278795038393385,0.4101,2.71599240232191,0.351888667992048,0.259512612227448,1.02047324446712,4.52609158679446,37.4348748954782,0.394731806875438,6.13062733365298,0.741496008330441,0.8,436.949553203625,7.47974223186371,0.384,NA,0.028,0.0037200949265602,0.369889502762431,3
"63","19123","Mahaska",0.851282051282051,0.878612716763006,0.719118804091267,0.659323367427223,0.00621524370297677,1.86071641791045,14.6904522613065,0.14572864321608,0.903383280284882,1.08045920829735,1.11701889995979,13.0020999955319,1499.4,22.4,0.103,72.0823798627002,0.0560640732265446,0.304033714629741,0.613,19.0582959641256,24.4768310911809,0.136,7.02133405347016,175.600409927372,18.5358463663503,0.447824664703958,0.4158,2.08705381156271,0.486990672557683,0.176541717049577,0.625530583977481,4.87752928647497,20.7193470266392,0.506724453777758,1.18109437867023,0.640746591773448,0.78,859.563115845539,4.73704475448451,0.444,61.7295346348165,0.0509999999999999,0.00650826906789105,0.420777015073243,3
"64","19125","Marion",0.923076923076923,0.804245283018868,0.817901234567901,0.785966460723742,0.0106232294617564,2.35818739054291,13.8963541666667,0.213541666666667,0.867934627269134,1.14633249183684,1.50109579993395,12.068810231469,1014.9696969697,49.1,0.08,70.3125,0.0598958333333333,0.201045436268597,0.737,27.1799286680605,12.4215963596114,0.1,5.3693760414738,97.7288368891948,10.173853197283,0.311260623229462,0.404,2.46231155778894,0.414417887432537,0.171104639068026,0.740540594634083,4.38764643237487,49.7771849516476,0.649974481371401,0.494289015485965,0.701993040177159,0.82,5598.89196040198,7.37140679774425,0.602,56.6772119687494,0.044,0.00728155339805825,0.415606753270267,2
"65","19127","Marshall",0.875,0.754098360655738,0.724003127443315,0.578350918327472,0.253886010362694,2.77613452188006,13.7489919354839,0.3125,0.714950826100002,1.52807388648398,3.07518205077741,28.7837039952765,1287.12903225806,45.5,0.132,127.672209026128,0.0587885985748219,0.316855475454858,0.654,39.4838960031044,19.0143577803648,0.134,8.11359026369168,175.122989940524,16.0315245857503,0.599740932642487,0.4032,2.15344614287811,0.440912795436023,0.2159866923481,0.483828642655645,2.87539936102236,42.3461003665782,0.706676835268648,0.473671337915002,0.628236603489476,0.8,3123.54960956564,7.79801266923364,0.537,66.9593550649192,0.218,0.0461656517649389,0.317002997002997,3
"66","19129","Mills",0.894117647058824,0.71875,0.819265143992056,0.765407554671968,0.00227014755959137,1.98668206312548,14.9109826589595,0.254335260115607,0.879158723785441,1.10380724510427,0,76.9639418288067,1526.6,NA,0.089,82.8025477707006,0.0806794055201698,0.23587710604559,0.672,18.3511366748836,11.7775951794029,0.098,4.64037122969838,110.669272764036,8.62708094628294,0.375331063185774,0.39,2.39335879344941,0.430647291941876,0.211825860948668,0.752595347189942,5.75079872204473,33.2798974030138,0.389733714058038,1.72519151635739,0.647684605757196,0.78,333.936199306297,4.2279736430949,0.39,NA,0.044,0.0037718369507676,0.485311993517018,3
"67","19131","Mitchell",0.975409836065574,0.869918699186992,0.81638846737481,0.751515151515151,0.00422705314009662,2.51677419354839,15.3145631067961,0.29126213592233,1.22355137479171,0.65084793215925,2.3199703043801,26.818856718634,2678.25,NA,0.107,32,0.048,0.153645833333333,0.756,28.526768268855,5.47088706525987,0.103,4.76396708531832,71.3286713286713,3.91608391608392,0.330314009661836,0.3656,2.03081657859037,0.363636363636364,0.141310383120489,0.897055184360307,2.44941427050053,32.7929255711127,0.580549368968077,1.28233597679566,0.690178790105315,0.84,611.715617175183,9.42411891632702,0.67,NA,0.02,0.00518806744487678,0.359853809389935,3
"68","19133","Monona",0.976,0.798449612403101,0.70573566084788,0.71072319201995,0.0030750307503075,2.24926108374384,11.0430555555556,0.173611111111111,0.882512546724515,1.02574904849354,2.70474954019258,28.9949150708644,1299.14285714286,NA,0.117,70.5882352941177,0.117647058823529,0.296363636363636,0.793,24.4399185336049,15.2749490835031,0.118,4.97512437810945,139.631740464708,5.48005260850504,0.513530135301353,0.4165,1.7926826384126,0.422093023255814,0.163740715732613,0.216379963215406,5.71884984025559,65.6106175746548,0.419993508601104,0,0.667458100558659,0.72,3670.51991557528,9.14557104316547,0.589,NA,0.037,0.00290353801484031,0.327121515478207,3
"69","19135","Monroe",0.905405405405405,0.779411764705882,0.71875,0.754166666666667,0.0133000831255195,2.39438877755511,13.753488372093,0.13953488372093,0.713062286879672,1.4396275774979,3.13676286072773,20.702634880803,1095,NA,0.118,116.731517509728,0.0739299610894942,0.284684684684685,0.622,29.2887029288703,16.7364016736402,0.118,6.63129973474801,123.403199801563,13.5185414857993,0.435577722360765,0.3921,1.95386332065675,0.443359375,0.196549137284321,0.376411543287327,4.3024494142705,30.42071197411,0.537013801756587,0,0.628027962932856,0.78,480.32838877855,2.97546394320588,0.477,NA,0.037,0.00616429739589886,0.373159095623315,3
"70","19137","Montgomery",0.9296875,0.699186991869919,0.722466960352423,0.616740088105727,0.0228031145717464,2.44755927475593,12.3057142857143,0.121428571428571,1.01416616049808,1.09890923797689,2.32774674115456,24.9534450651769,1349.375,46,0.105,149.390243902439,0.0762195121951219,0.333333333333333,0.813,42.9042904290429,31.7656765676568,0.144,6.47848218417399,197.709634677267,20.5375733484762,0.522246941045606,0.4341,2.19321285984451,0.510416666666667,0.208680142687277,0.74487895716946,5.03727369542066,23.7571491421029,0.62635009310987,0.0494779534646182,0.621223286661754,0.81,1894.83195488722,4.46298915605846,0.529,55.7617131728808,0.044,0.00880281690140845,0.563485239323588,3
"71","19139","Muscatine",0.838827838827839,0.745019920318725,0.746089850249584,0.680426098535286,0.0855332629355861,2.01942604856512,13.8497142857143,0.375238095238095,0.772196233182547,1.33467269987607,1.87156392560533,9.825710609428,2069.71428571429,42.3,0.117,105.232216343327,0.0734861845972957,0.345764854614412,0.738,43.915248098515,19.9203187250996,0.134,6.66558283205983,181.27754845029,17.2112222766389,0.494324181626188,0.4022,2.37610982907654,0.487033342832716,0.206029353431178,0.600460092798378,4.29179978700745,44.2366438915188,0.6983974733887,0.223428313442,0.626228993246427,0.8,3610.75279691697,6.24821445576612,0.412,65.9730392991111,0.192,0.0152225922972276,0.310999066293184,3
"72","19141","O'Brien",0.896551724137931,0.814814814814815,0.847058823529412,0.731764705882353,0.0370055295618886,1.85486508585446,13.9411042944785,0.122699386503067,1.31288955570562,0.695016935622021,2.70870954299208,22.7114877066259,1399.3,43,0.113,95.7230142566191,0.0733197556008147,0.251193887297039,0.786,27.9569892473118,17.2043010752688,0.088,4.2270589135132,85.5207451312447,8.46740050804403,0.343258188005104,0.4539,1.82411131644744,0.401202103681443,0.139449143352852,0.439875908691022,2.31096911608094,61.1423415920605,0.462425336852341,0.228649787707668,0.674819089493451,0.76,3186.48919774806,9.73786008230453,0.767,59.166426284644,0.055,0.00940635451505017,0.558031471116274,3
"73","19143","Osceola",0.963636363636364,0.781818181818182,0.739811912225705,0.639498432601881,0.0701107011070111,1.17351524879615,12.585,0.233333333333333,1.09316699229037,0.854772140964037,3.86877127824203,17.486846177654,1624.75,NA,0.132,74.8663101604278,0.0481283422459893,0.246696035242291,0.793,13.0624092888244,2.90275761973875,0.097,3.58483750560986,68.7873405457775,6.78185047634426,0.407134071340713,0.399,1.5077906162465,0.409448818897638,0.11626746506986,0.567419787475498,3.4185303514377,22.4769950218736,0.751779634787991,0.667780452019808,0.668328141225337,0.74,3251.50094384143,6.33486967577877,0.717,NA,0.081,0.0142944973870274,0.615603509603984,3
"74","19145","Page",0.915254237288136,0.7,0.726281352235551,0.703380588876772,0.00786472670074715,1.64213058419244,11.3124401913876,0.177033492822967,0.940326836093752,0.955465480620576,8.34797891036907,19.5204619633442,1771.55555555556,NA,0.103,126.39405204461,0.0520446096654275,0.304393305439331,0.758,34.6020761245675,29.4117647058824,0.159,5.06329113924051,151.212371921339,10.691783873226,0.436885568226504,0.4341,1.91311471459894,0.385735080058224,0.180021253985122,0.73227885178676,4.86687965921193,57.9228924552666,0.49246798895305,1.25859574506867,0.580563495304206,0.76,3603.06292612748,10.2910841466631,0.58,NA,0.073,0.0142866055274814,0.456138552982168,3
"75","19147","Palo Alto",0.975409836065574,0.859504132231405,0.75625,0.715179968701095,0.00232018561484919,1.33968253968254,11.6555555555556,0.192592592592593,1.60642744826743,0.491214238008271,2.6536461097548,29.6146905848636,1575.83333333333,NA,0.11,62.2837370242215,0.041522491349481,0.284857571214393,0.873,32.4141267537494,15.9651669085631,0.114,4.65089858200848,97.3584905660377,8.19407008086253,0.382830626450116,0.4289,1.81104327894152,0.312718786464411,0.175876010781671,0.955312599511729,4.37699680511182,69.5360770761336,0.55270141173973,0,0.683823529411765,0.71,1615.85821212443,11.7596312150148,0.77,NA,0.0329999999999999,0.00464232960540198,0.389199552644192,3
"76","19149","Plymouth",0.965034965034965,0.83859649122807,0.803066037735849,0.751329001772002,0.013408609738885,2.44313000616143,13.5656462585034,0.363945578231293,1.1258411886936,0.759291725815472,1.00056031377571,18.3302649483711,2048.58333333333,41.1,0.087,43.0733410942957,0.0616996507566938,0.209100758396533,0.866,18.0165816326531,9.56632653061224,0.074,1.91174515253424,69.4583851929177,4.25583169390131,0.274994119030816,0.42,2.20972919289907,0.343855693348365,0.144461859979101,0.493609754796019,3.95101171458999,69.0596643379105,0.473225006003362,0.0546761810645161,0.697558357928629,0.77,714.667637371465,5.66999326259053,0.737,61.8147603814419,0.0479999999999999,0.00509733092514549,0.463625798954096,3
"77","19151","Pocahontas",0.911392405063291,0.828947368421053,0.765957446808511,0.668085106382979,0.0124879923150817,1.16448863636364,11.2582417582418,0.197802197802198,1.09175316735767,0.809400992744356,3.41997264021888,23.9398084815321,3835,NA,0.108,73.7327188940092,0.0875576036866359,0.297592997811816,0.811,31.5374507227332,30.880420499343,0.125,4.19745034263157,135.944055944056,11.8881118881119,0.463976945244957,0.3999,1.30920202138912,0.321011673151751,0.147757255936675,1.04879160966712,3.6741214057508,68.8991531947652,0.56155950752394,0.66563402762093,0.722992181947406,0.81,114.327506963788,8.78461335792386,0.622,NA,0.037,0,0.337512242899119,3
"78","19153","Polk",0.88040825382738,0.755434782608696,0.745111002853365,0.694518879415347,0.0956564111587867,3.01020337063972,14.8393907563025,0.435924369747899,0.893341108033503,1.32746936374118,5.2387144714843,6.4624744566227,779.197508896797,NA,0.094,74.4837383936273,0.072251255771475,0.264098998098374,0.731,34.0702187563837,16.3156913074757,0.125,14.170692431562,155.565572107908,15.1247436388632,0.445877718972915,0.4308,2.64124023454492,0.454107790421408,0.226242739429961,0.663353768035173,4.54739084132055,92.5974839075737,0.826010124465911,0.781738801243486,0.694783446434665,0.79,22231.7020649338,6.08388854732598,0.45,NA,0.193,0.0361128995117275,0.39168917119927,1
"79","19155","Pottawattamie",0.851957975167144,0.709426627793975,0.689197930142303,0.671738426675299,0.0476521519307337,2.66078604159323,14.7178606476938,0.368989205103042,0.977989529333843,1.02680261575627,5.51750788982159,8.13671396981472,1860.81632653061,NA,0.115,105.290728129911,0.0741225772655841,0.35054432348367,0.777,54.1597375162929,17.4389860218437,0.145,4.69347967362264,188.735698987225,16.85447676859,0.491499715603868,0.4102,2.54386667734957,0.48166283601479,0.226757546251217,0.411487293987992,5.71884984025559,78.0442927132058,0.69689130294768,0.476260719316849,0.601055700215102,0.77,2385.29793729549,5.12973460873777,0.389,NA,0.103,0.0104148641633501,0.379809503309476,3
"80","19157","Poweshiek",0.933333333333333,0.827433628318584,0.847882454624028,0.7476231633535,0.016212487064505,2.14106870229008,13.5134328358209,0.263681592039801,1.22161801388329,0.735193370287397,2.43206090726446,21.0426139367664,1034.66666666667,48.4,0.092,84.3373493975904,0.0585197934595525,0.282470481380563,0.795,21.48033126294,23.2919254658385,0.115,3.27360661872126,98.5802732707088,10.7813834329633,0.348740945153501,0.4151,2.18648045332265,0.508813160987074,0.184663536776213,0.793063339325367,3.17358892438765,50.1394223180933,0.522258644390399,0.260632597938035,0.674757934373319,0.75,4995.29485747713,7.28052697479449,0.487,60.0815829463561,0.0640000000000001,0.0130239915634063,0.306114367178837,2
"81","19159","Ringgold",0.918918918918919,0.75609756097561,0.869090909090909,0.730909090909091,0.00884955752212389,1.59819413092551,11.0454545454545,0.318181818181818,1.12412713413014,1.01249464458662,4.87234457220815,29.6238549990255,1302.75,NA,0.136,53.2544378698225,0.0591715976331361,0.16260162601626,0.657,22.7827502034174,10.5777054515867,0.14,11.437908496732,126.766091051805,9.8116169544741,0.485461441213654,0.4331,2.02781133773956,0.323450134770889,0.200741198270537,0.779575131553303,4.79233226837061,22.1213840045377,0.272851296043656,0.403018426842721,0.677269200930954,0.76,789.342840398515,2.92734274711168,0.618,NA,0.032,0.0106837606837607,0.470776109869051,3
"82","19161","Sac",0.974025974025974,0.753086419753086,0.745891276864728,0.706700379266751,0.0105017502917153,1.79467849223947,11.6635714285714,0.235714285714286,1.35437911875445,0.618009009067865,2.41545893719807,24.8309178743961,1754.66666666667,NA,0.12,54.6623794212219,0.0418006430868167,0.221407624633431,0.785,21.9829519964109,14.3562135486765,0.095,3.9646670486736,94.6518270461932,5.02314586821629,0.424154025670945,0.4365,1.75482068841233,0.356304985337243,0.167720648886445,0.547504025764895,5.27156549520767,58.2287961055982,0.35256038647343,0.850094137408019,0.671630489651691,0.76,2473.48686651694,5.51737711213518,0.754,NA,0.0309999999999999,0.00182903350019253,0.438361947649873,3
"83","19163","Scott",0.844240129799892,0.800232288037166,0.76017852263412,0.686151324774652,0.019938327843577,2.07227050930162,15.5219748858447,0.313356164383562,0.929470449211152,1.14862212602078,3.87958165883891,7.82573960199487,1029.77160493827,NA,0.105,100.521221146687,0.0676098287416232,0.333023648648649,0.714,40.0184775473487,16.9944810483577,0.138,7.87571941667748,188.520074171056,24.117441454037,0.414710210946808,0.4474,2.70897530912353,0.46762748225975,0.208086276531752,0.615326264142417,4.27050053248136,105.681308072143,0.843896770444972,0.184414508397942,0.708893379703606,0.79,6095.26284748197,7.0699162609302,0.481,NA,0.172,0.0111262502520361,0.319871829784144,2
"84","19165","Shelby",0.958620689655172,0.844594594594595,0.85369532428356,0.793363499245852,0.00879604178119846,1.24465361445783,13.4879032258065,0.290322580645161,1.01542115344962,0.820521191807296,2.05473822634996,22.1089833155256,1379.88888888889,33,0.096,60.4395604395604,0.0659340659340659,0.240866035182679,0.831,22.5045372050817,10.5263157894737,0.095,5.32319391634981,98.5168613803961,5.71712652249565,0.333150082462892,0.4249,2.31100157813952,0.417090539165819,0.19628782100178,0.739705761485987,4.6751863684771,60.4531988149572,0.537272951425988,0.236402127870141,0.703027700236204,0.78,2266.23203754465,10.2110504644259,0.742,66.464971273972,0.0329999999999999,0.00236889397157327,0.424118780460161,3
"85","19167","Sioux",0.922118380062305,0.792452830188679,0.822699040090344,0.773009599096556,0.117858654253068,1.79242613399917,13.4343373493976,0.207831325301205,1.02335850056307,0.910778830428334,2.96700688345597,6.91312603845241,1170.89285714286,37.3,0.12,47.2186287192756,0.0478654592496766,0.108324974924774,0.715,23.5192577408566,5.82587118351494,0.09,3.05935141749949,46.8950624489319,3.99789891443913,0.351883199322895,0.3938,2.32187233411224,0.365002683843264,0.163980227810015,0.484611124297808,2.87539936102236,96.9100691775557,0.524240446237835,0.114236027404225,0.6941877675107,0.81,3443.72025073746,19.0595275101026,0.854,57.477644420964,0.107,0.0400357728424504,0.732655229998482,3
"86","19169","Story",0.934316353887399,0.875843454790823,0.852388875683385,0.81198003327787,0.0270366102295896,2.39271811312114,14.2387533875339,0.353658536585366,1.19406843561893,0.874032864203812,2.73614616604498,5.20426168725291,1398.34375,NA,0.099,34.07917383821,0.0605851979345955,0.197088465845465,0.678,27.5735294117647,12.9944219066937,0.213,4.65953616435455,75.6089532587228,5.97981127935045,0.25086428508111,0.4576,3.21516900247321,0.538600723763571,0.171837960280251,0.744529568991833,3.0457933972311,71.6451431779899,0.809608898617409,1.59067654945936,0.627156201900111,0.82,9409.41678284242,8.0889710125627,0.491,NA,0.131,0.0499791142170089,0.319431722590896,2
"87","19171","Tama",0.903846153846154,0.767741935483871,0.76017130620985,0.645610278372591,0.0812347684809098,2.38338525441329,12.3849462365591,0.161290322580645,0.914066321686939,1.08667306745346,0,19.8682951539371,2244.625,NA,0.138,111.287758346582,0.0922098569157393,0.270246478873239,0.708,48.0637813211845,18.9066059225513,0.109,3.6330608537693,123.403284671533,9.63731751824817,0.432575142160845,0.4137,1.96985830125317,0.428571428571429,0.177508269018743,0.450272977992908,3.25878594249201,20.9614309670207,0.144819046546969,0.247544039763494,0.689715502814544,0.79,191.175699350099,5.53702750614742,0.483,NA,0.163,0.00906851768920734,0.310633321338611,3
"88","19173","Taylor",0.90625,0.786885245901639,0.852331606217617,0.735751295336788,0.0484668644906034,1.57589984350548,10.9088888888889,0.333333333333333,1.02331269059326,1.02415184257246,0,30.3941744498971,3189,NA,0.131,89.0052356020942,0.0732984293193717,0.255474452554745,0.717,22.7272727272727,13.0853994490358,0.134,5.9344677010755,134.020618556701,7.8930412371134,0.527200791295747,0.4408,1.549790633874,0.376940133037694,0.213207547169811,0.474908975779642,5.28221512247071,32.5688073394495,0.232230489156245,0,0.634777123633305,0.77,513.666217287867,2.13913343690661,0.565,NA,0.07,0.00582310355681461,0.478344101459679,3
"89","19175","Union",0.901639344262295,0.726495726495726,0.680998613037448,0.651872399445215,0.0124223602484472,2.24197828709288,12.5701986754967,0.165562913907285,0.799685015857684,1.29673076693715,1.99457475666188,16.3555130046274,1346.55555555556,32.6,0.11,116.009280742459,0.0672853828306264,0.336723163841808,0.891,29.6196566812521,26.2537866038371,0.145,8.6281276962899,162.14070192155,11.59282197872,0.46583850931677,0.4074,2.16121774927002,0.586726998491704,0.215519532288068,0.718046912398277,4.86687965921193,27.3712064830894,0.657491622786022,0.978667220971996,0.621635664553673,0.79,961.874531685931,3.38772277227723,0.42,60.3209071001372,0.04,0.000240558094779889,0.374098833398873,3
"90","19177","Van Buren",0.811764705882353,0.814285714285714,0.654450261780105,0.694736842105263,0.00108108108108108,2.22576419213974,13.7277777777778,0.180555555555556,0.690254957614319,1.43009750122672,3.30250990752972,16.2483487450462,1568.2,NA,0.124,73.6842105263158,0.0421052631578947,0.190654205607477,0.599,27.4212368728121,17.5029171528588,0.163,5.75420372054313,131.829775808833,12.0821586790173,0.496216216216216,0.402,1.65108267716535,0.281938325991189,0.222581950627276,1.27697049757816,5.67625133120341,64.5737621235324,0.332892998678996,1.75025108552153,0.627550130775937,0.71,57.4041278295606,2.98527590477501,0.4,NA,0.0259999999999999,0.000393855848759354,0.447703823588914,3
"91","19179","Wapello",0.8558352402746,0.661016949152542,0.678508771929825,0.589035087719298,0.0778452685421995,2.69030303030303,14.3038095238095,0.25,0.667829392720644,1.36218768425531,6.09122807017544,10.1052631578947,1195.2,45.1,0.124,134.587554269175,0.0687409551374819,0.35793991416309,0.752,68.8927507447865,31.5292949354518,0.189,9.99322493224932,225.414239665215,29.9157382797037,0.571131713554987,0.4425,1.90717425314758,0.466049382716049,0.211734005219113,0.683040935672515,5.3248136315229,36.2677034157179,0.750905263157895,1.42426959426625,0.579897473452948,0.78,4921.40459049716,3.17777653192801,0.397,67.2082050533729,0.125,0.0242719815070617,0.437644498844009,2
"92","19181","Warren",0.963515754560531,0.75767366720517,0.816787941787942,0.778124188100805,0.00512,2.82657434882954,15.1,0.365684575389948,0.659568090239532,1.87065997117676,0,12.9583558680368,2024.60869565217,NA,0.077,65.3968253968254,0.0634920634920635,0.196814903846154,0.795,19.0363881401617,12.8874663072776,0.065,3.57888458097226,81.9346996225288,6.48312042822717,0.25376,0.399,2.39050748909815,0.374611076540137,0.204425169067921,0.48314404182441,4.51544195953142,44.0285935436871,0.597057869118442,0.903898800880305,0.747708386875696,0.81,570.471657536592,5.14574451635705,0.396,NA,0.042,0.00296561198456137,0.342891201391797,3
"93","19183","Washington",0.845559845559846,0.830578512396694,0.758689839572192,0.6561872909699,0.0268336314847943,1.94227820372399,13.1280575539568,0.377697841726619,0.891649512360002,1.06773022806271,1.15186140803539,16.7711021009952,1350.6875,46.9,0.121,58.3016476552598,0.0621039290240811,0.204121056020605,0.775,25.6267409470752,8.5422469823584,0.114,3.35917312661499,114.538651090627,9.2178516017158,0.352670585228725,0.3831,2.24963855421687,0.489885183160197,0.189153243682577,0.952205430642585,3.32268370607029,58.1076687259046,0.613573534832289,0.638586364793402,0.669852985661564,0.79,1960.02109357127,6.57811100108455,0.574,67.6288589196964,0.073,0.00621919196572534,0.421931735657226,3
"94","19185","Wayne",0.931818181818182,0.720930232558139,0.728900255754476,0.710997442455243,0.00660377358490566,2.04243614931238,11.2576086956522,0.0652173913043478,1.17629025610371,0.782576110781808,3.90441980321724,18.8973918475715,1045.5,NA,0.141,64,0.08,0.217687074829932,0.815,12.7431254191818,6.03621730382294,0.172,8.35654596100279,141.866330390921,12.7679697351829,0.533962264150943,0.4304,1.58669049910628,0.395238095238095,0.232851143257116,0.989119683481701,4.79233226837061,52.2775909507796,0.323598313290645,0.394752175600812,0.600659385946837,0.76,634.759708353146,3.67614663817195,0.5,NA,0.025,0.00313873195229127,0.3860529986053,3
"95","19187","Webster",0.870967741935484,0.742021276595745,0.690948044991966,0.587038028923407,0.0110236220472441,1.48071143820914,14.1294460641399,0.349854227405248,0.981183623659407,0.96805303505122,5.26135795648857,16.5206639833741,1340.34482758621,49.3,0.109,93.6073059360731,0.0631659056316591,0.408706677937447,0.732,47.0660901791229,33.3539221741816,0.154,5.81944007549544,174.871891181284,18.4852305958737,0.549606299212598,0.443,2.06259743374505,0.389569914814045,0.163769613830687,0.911968712458019,3.40788072417465,66.9917864476386,0.754215663062636,0.177055330972957,0.630372198231544,0.78,7545.96678173128,4.20156934404644,0.646,68.6421449956866,0.1,0.0142238551371211,0.366039737260822,2
